Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,rainrate
13924,2017-05-03 04:00:00,0,0.145624,0.38798,0
13925,2017-05-03 05:00:00,0,0.145631,0.387889,0
13926,2017-05-03 06:00:00,0,0.145638,0.387807,0
13927,2017-05-03 07:00:00,0,0.145643,0.387735,0
13928,2017-05-03 08:00:00,0,0.145648,0.387671,0
13929,2017-05-03 09:00:00,0,0.145653,0.387612,0
13930,2017-05-03 10:00:00,0,0.145657,0.38756,0
13931,2017-05-03 11:00:00,0,0.14566,0.387509,0
13932,2017-05-03 12:00:00,0,0.145665,0.387449,0
13933,2017-05-03 13:00:00,0,0.145671,0.387369,0
13934,2017-05-03 14:00:00,0,0.145679,0.387264,0
13935,2017-05-03 15:00:00,0,0.145689,0.387136,0
13936,2017-05-03 16:00:00,0,0.145699,0.386994,0
13937,2017-05-03 17:00:00,0,0.14571,0.386847,0
13938,2017-05-03 18:00:00,0,0.145721,0.386706,0
13939,2017-05-03 19:00:00,0,0.14573,0.386586,0
13940,2017-05-03 20:00:00,0,0.145738,0.386484,0
13941,2017-05-03 21:00:00,0,0.145744,0.386395,0
13942,2017-05-03 22:00:00,0,0.145751,0.3863,0
13943,2017-05-03 23:00:00,0,0.145758,0.386208,0
13944,2017-05-04 00:00:00,0,0.145764,0.386128,0
13945,2017-05-04 01:00:00,0,0.145769,0.386058,0
13946,2017-05-04 02:00:00,0,0.145773,0.386001,0
13947,2017-05-04 03:00:00,0,0.145777,0.385954,0
13948,2017-05-04 04:00:00,0,0.145779,0.38592,0
13949,2017-05-04 05:00:00,0,0.145781,0.385893,0
13950,2017-05-04 06:00:00,0,0.145783,0.385871,0
13951,2017-05-04 07:00:00,0,0.145784,0.385854,0
13952,2017-05-04 08:00:00,0,0.145785,0.38584,0
13953,2017-05-04 09:00:00,0,0.145786,0.385828,0
13954,2017-05-04 10:00:00,0,0.145787,0.385819,0
13955,2017-05-04 11:00:00,0,0.145788,0.385811,0
13956,2017-05-04 12:00:00,0,0.145788,0.385804,0
13957,2017-05-04 13:00:00,0,0.145789,0.385794,0
13958,2017-05-04 14:00:00,0,0.14579,0.38577,0
13959,2017-05-04 15:00:00,0,0.145793,0.385732,0
13960,2017-05-04 16:00:00,0,0.145798,0.385675,0
13961,2017-05-04 17:00:00,0,0.145802,0.385614,0
13962,2017-05-04 18:00:00,0,0.145807,0.385545,0
13963,2017-05-04 19:00:00,0,0.145813,0.385468,0
13964,2017-05-04 20:00:00,0,0.145817,0.38541,0
13965,2017-05-04 21:00:00,0,0.145821,0.385353,0
13966,2017-05-04 22:00:00,0,0.145826,0.38529,0
13967,2017-05-04 23:00:00,0,0.145829,0.385246,0
13968,2017-05-05 00:00:00,0,0.145831,0.385221,0
13969,2017-05-05 01:00:00,0,0.145832,0.385207,0
13970,2017-05-05 02:00:00,0,0.145833,0.385187,0
13971,2017-05-05 03:00:00,0,0.145835,0.385165,0
13972,2017-05-05 04:00:00,0,0.145836,0.385148,0
13973,2017-05-05 05:00:00,0,0.145837,0.385133,0
13974,2017-05-05 06:00:00,0,0.145838,0.385118,0
13975,2017-05-05 07:00:00,0,0.145839,0.385102,0
13976,2017-05-05 08:00:00,0,0.145841,0.385085,0
13977,2017-05-05 09:00:00,0,0.145842,0.385068,0.000008
13978,2017-05-05 10:00:00,0,0.145842,0.385065,0.000003
13979,2017-05-05 11:00:00,0,0.145843,0.385059,0.000035
13980,2017-05-05 12:00:00,0,0.14584,0.385101,0
13981,2017-05-05 13:00:00,0,0.14584,0.385088,0
13982,2017-05-05 14:00:00,0,0.145842,0.38507,0
13983,2017-05-05 15:00:00,0,0.145844,0.385044,0
13984,2017-05-05 16:00:00,0,0.145845,0.38502,0.000064
13985,2017-05-05 17:00:00,0,0.14584,0.385093,0.000241
13986,2017-05-05 18:00:00,0,0.145816,0.385422,0.001033
13987,2017-05-05 19:00:00,0,0.14571,0.386858,0.003661
13988,2017-05-05 20:00:00,0,0.145333,0.391664,0.002953
13989,2017-05-05 21:00:00,0,0.145014,0.395416,0.002743
13990,2017-05-05 22:00:00,0,0.14473,0.398563,0.000186
13991,2017-05-05 23:00:00,0,0.14474,0.398457,0.000079
13992,2017-05-06 00:00:00,0,0.144761,0.398228,0.000058
13993,2017-05-06 01:00:00,0,0.144783,0.397993,0
13994,2017-05-06 02:00:00,0,0.144809,0.397706,0.000079
13995,2017-05-06 03:00:00,0,0.144824,0.397541,0
13996,2017-05-06 04:00:00,0,0.144847,0.397288,0
13997,2017-05-06 05:00:00,0,0.144868,0.397059,0
13998,2017-05-06 06:00:00,0,0.144887,0.396849,0.000028
13999,2017-05-06 07:00:00,0,0.144901,0.396692,0
14000,2017-05-06 08:00:00,0,0.144917,0.396514,0.000012
14001,2017-05-06 09:00:00,0,0.14493,0.396366,0.000746
14002,2017-05-06 10:00:00,0,0.144861,0.39713,0.000028
14003,2017-05-06 11:00:00,0,0.144878,0.396951,0
14004,2017-05-06 12:00:00,0,0.144896,0.396749,0.000048
14005,2017-05-06 13:00:00,0,0.144908,0.396616,0.000048
14006,2017-05-06 14:00:00,0,0.144919,0.396491,0
14007,2017-05-06 15:00:00,0,0.144935,0.396311,0.00001
14008,2017-05-06 16:00:00,0,0.144949,0.39615,0.000033
14009,2017-05-06 17:00:00,0,0.144961,0.396026,0.000014
14010,2017-05-06 18:00:00,0,0.144974,0.395871,0
14011,2017-05-06 19:00:00,0,0.144991,0.395676,0
14012,2017-05-06 20:00:00,0,0.145007,0.395496,0
14013,2017-05-06 21:00:00,0,0.145021,0.395343,0
14014,2017-05-06 22:00:00,0,0.145032,0.395214,0.000003
14015,2017-05-06 23:00:00,0,0.14504,0.395118,0
14016,2017-05-07 00:00:00,0,0.145048,0.395037,0
14017,2017-05-07 01:00:00,0,0.145054,0.394967,0
14018,2017-05-07 02:00:00,0,0.145059,0.394903,0
14019,2017-05-07 03:00:00,0,0.145064,0.39485,0
14020,2017-05-07 04:00:00,0,0.145068,0.394806,0
14021,2017-05-07 05:00:00,0,0.145071,0.394766,0
14022,2017-05-07 06:00:00,0,0.145074,0.394731,0
14023,2017-05-07 07:00:00,0,0.145077,0.3947,0
14024,2017-05-07 08:00:00,0,0.145079,0.394673,0
14025,2017-05-07 09:00:00,0,0.145082,0.394643,0
14026,2017-05-07 10:00:00,0,0.145085,0.394607,0
14027,2017-05-07 11:00:00,0,0.145088,0.394573,0
14028,2017-05-07 12:00:00,0,0.145091,0.394539,0
14029,2017-05-07 13:00:00,0,0.145095,0.394493,0
14030,2017-05-07 14:00:00,0,0.1451,0.394429,0
14031,2017-05-07 15:00:00,0,0.145108,0.394341,0
14032,2017-05-07 16:00:00,0,0.145116,0.394245,0
14033,2017-05-07 17:00:00,0,0.145125,0.394146,0
14034,2017-05-07 18:00:00,0,0.145133,0.394047,0
14035,2017-05-07 19:00:00,0,0.145141,0.393956,0
14036,2017-05-07 20:00:00,0,0.145147,0.393885,0
14037,2017-05-07 21:00:00,0,0.145152,0.393826,0
14038,2017-05-07 22:00:00,0,0.145156,0.393775,0.000007
14039,2017-05-07 23:00:00,0,0.145158,0.393753,0
14040,2017-05-08 00:00:00,0,0.14516,0.393726,0
14041,2017-05-08 01:00:00,0,0.145162,0.393707,0.000004
14042,2017-05-08 02:00:00,0,0.145163,0.393692,0
14043,2017-05-08 03:00:00,0,0.145165,0.39367,0
14044,2017-05-08 04:00:00,0,0.145167,0.393647,0
14045,2017-05-08 05:00:00,0,0.14517,0.393618,0
14046,2017-05-08 06:00:00,0,0.145172,0.393587,0
14047,2017-05-08 07:00:00,0,0.145174,0.393561,0
14048,2017-05-08 08:00:00,0,0.145176,0.393537,0
14049,2017-05-08 09:00:00,0,0.145178,0.393516,0
14050,2017-05-08 10:00:00,0,0.14518,0.393498,0
14051,2017-05-08 11:00:00,0,0.145181,0.393482,0
14052,2017-05-08 12:00:00,0,0.145183,0.393461,0
14053,2017-05-08 13:00:00,0,0.145186,0.393427,0
14054,2017-05-08 14:00:00,0,0.14519,0.393375,0
14055,2017-05-08 15:00:00,0,0.145196,0.393307,0
14056,2017-05-08 16:00:00,0,0.145202,0.393236,0
14057,2017-05-08 17:00:00,0,0.145208,0.393167,0
14058,2017-05-08 18:00:00,0,0.145214,0.393093,0
14059,2017-05-08 19:00:00,0,0.14522,0.39302,0
14060,2017-05-08 20:00:00,0,0.145226,0.392954,0
14061,2017-05-08 21:00:00,0,0.145231,0.392892,0
14062,2017-05-08 22:00:00,0,0.145236,0.392832,0
14063,2017-05-08 23:00:00,0,0.14524,0.392776,0
14064,2017-05-09 00:00:00,0,0.145245,0.392723,0
14065,2017-05-09 01:00:00,0,0.145249,0.392679,0
14066,2017-05-09 02:00:00,0,0.145251,0.392646,0
14067,2017-05-09 03:00:00,0,0.145253,0.392622,0
14068,2017-05-09 04:00:00,0,0.145255,0.392606,0
14069,2017-05-09 05:00:00,0,0.145256,0.392591,0
14070,2017-05-09 06:00:00,0,0.145257,0.392578,0
14071,2017-05-09 07:00:00,0,0.145258,0.392566,0
14072,2017-05-09 08:00:00,0,0.145258,0.392564,0
14073,2017-05-09 09:00:00,0,0.145258,0.392564,0
14074,2017-05-09 10:00:00,0,0.145258,0.392564,0
14075,2017-05-09 11:00:00,0,0.145258,0.392564,0
14076,2017-05-09 12:00:00,0,0.145258,0.392563,0
14077,2017-05-09 13:00:00,0,0.145259,0.392556,0.000001
14078,2017-05-09 14:00:00,0,0.14526,0.392546,0
14079,2017-05-09 15:00:00,0,0.145261,0.392526,0
14080,2017-05-09 16:00:00,0,0.145263,0.3925,0
14081,2017-05-09 17:00:00,0,0.145266,0.392476,0
14082,2017-05-09 18:00:00,0,0.145267,0.392456,0
14083,2017-05-09 19:00:00,0,0.145268,0.392444,0
14084,2017-05-09 20:00:00,0,0.145268,0.392441,0.000001
14085,2017-05-09 21:00:00,0,0.145269,0.392438,0
14086,2017-05-09 22:00:00,0,0.145269,0.392432,0
14087,2017-05-09 23:00:00,0,0.14527,0.392426,0
14088,2017-05-10 00:00:00,0,0.14527,0.392421,0
14089,2017-05-10 01:00:00,0,0.14527,0.392419,0
14090,2017-05-10 02:00:00,0,0.145271,0.392415,0
14091,2017-05-10 03:00:00,0,0.145271,0.392412,0
14092,2017-05-10 04:00:00,0,0.145271,0.392408,0
14093,2017-05-10 05:00:00,0,0.145272,0.392402,0
14094,2017-05-10 06:00:00,0,0.145272,0.392392,0
14095,2017-05-10 07:00:00,0,0.145274,0.392378,0
14096,2017-05-10 08:00:00,0,0.145275,0.392364,0
14097,2017-05-10 09:00:00,0,0.145276,0.392351,0
14098,2017-05-10 10:00:00,0,0.145277,0.392339,0
14099,2017-05-10 11:00:00,0,0.145278,0.39233,0
14100,2017-05-10 12:00:00,0,0.145278,0.392321,0
14101,2017-05-10 13:00:00,0,0.14528,0.392303,0
14102,2017-05-10 14:00:00,0,0.145282,0.392275,0
14103,2017-05-10 15:00:00,0,0.145285,0.392236,0
14104,2017-05-10 16:00:00,0,0.145289,0.392192,0
14105,2017-05-10 17:00:00,0,0.145293,0.392149,0
14106,2017-05-10 18:00:00,0,0.145296,0.392112,0
14107,2017-05-10 19:00:00,0,0.145298,0.392088,0
14108,2017-05-10 20:00:00,0,0.145298,0.392079,0
14109,2017-05-10 21:00:00,0,0.145299,0.392069,0
14110,2017-05-10 22:00:00,0,0.1453,0.392058,0
14111,2017-05-10 23:00:00,0,0.145301,0.39205,0
14112,2017-05-11 00:00:00,0,0.145301,0.392042,0
14113,2017-05-11 01:00:00,0,0.145302,0.392036,0
14114,2017-05-11 02:00:00,0,0.145302,0.392032,0
14115,2017-05-11 03:00:00,0,0.145303,0.392028,0
14116,2017-05-11 04:00:00,0,0.145303,0.392025,0
14117,2017-05-11 05:00:00,0,0.145303,0.392022,0
14118,2017-05-11 06:00:00,0,0.145303,0.392019,0
14119,2017-05-11 07:00:00,0,0.145304,0.392015,0
14120,2017-05-11 08:00:00,0,0.145304,0.39201,0
14121,2017-05-11 09:00:00,0,0.145304,0.392007,0
14122,2017-05-11 10:00:00,0,0.145304,0.392005,0
14123,2017-05-11 11:00:00,0,0.145305,0.392002,0
14124,2017-05-11 12:00:00,0,0.145305,0.391995,0
14125,2017-05-11 13:00:00,0,0.145307,0.391979,0
14126,2017-05-11 14:00:00,0,0.145309,0.391952,0
14127,2017-05-11 15:00:00,0,0.145312,0.391912,0
14128,2017-05-11 16:00:00,0,0.145316,0.391863,0
14129,2017-05-11 17:00:00,0,0.14532,0.391813,0
14130,2017-05-11 18:00:00,0,0.145324,0.391763,0
14131,2017-05-11 19:00:00,0,0.145328,0.391715,0
14132,2017-05-11 20:00:00,0,0.14533,0.391689,0
14133,2017-05-11 21:00:00,0,0.145331,0.391679,0
14134,2017-05-11 22:00:00,0,0.145332,0.391671,0
14135,2017-05-11 23:00:00,0,0.145332,0.391666,0
14136,2017-05-12 00:00:00,0,0.145333,0.391662,0
14137,2017-05-12 01:00:00,0,0.145333,0.391659,0
14138,2017-05-12 02:00:00,0,0.145333,0.391656,0
14139,2017-05-12 03:00:00,0,0.145333,0.391653,0
14140,2017-05-12 04:00:00,0,0.145334,0.39165,0
14141,2017-05-12 05:00:00,0,0.145334,0.391647,0
14142,2017-05-12 06:00:00,0,0.145335,0.391636,0
14143,2017-05-12 07:00:00,0,0.145336,0.391626,0
14144,2017-05-12 08:00:00,0,0.145336,0.39162,0
14145,2017-05-12 09:00:00,0,0.145336,0.391618,0
14146,2017-05-12 10:00:00,0,0.145336,0.391617,0
14147,2017-05-12 11:00:00,0,0.145336,0.391617,0
14148,2017-05-12 12:00:00,0,0.145337,0.391613,0
14149,2017-05-12 13:00:00,0,0.145338,0.391599,0
14150,2017-05-12 14:00:00,0,0.14534,0.391572,0
14151,2017-05-12 15:00:00,0,0.145343,0.391536,0
14152,2017-05-12 16:00:00,0,0.145346,0.391498,0
14153,2017-05-12 17:00:00,0,0.14535,0.391456,0
14154,2017-05-12 18:00:00,0,0.145353,0.391413,0
14155,2017-05-12 19:00:00,0,0.145356,0.391375,0
14156,2017-05-12 20:00:00,0,0.145358,0.391358,0
14157,2017-05-12 21:00:00,0,0.145358,0.391348,0
14158,2017-05-12 22:00:00,0,0.14536,0.391333,0
14159,2017-05-12 23:00:00,0,0.14536,0.391322,0
14160,2017-05-13 00:00:00,0,0.145361,0.391314,0
14161,2017-05-13 01:00:00,0,0.145361,0.39131,0
14162,2017-05-13 02:00:00,0,0.145362,0.391308,0
14163,2017-05-13 03:00:00,0,0.145362,0.391306,0
14164,2017-05-13 04:00:00,0,0.145362,0.391305,0
14165,2017-05-13 05:00:00,0,0.145362,0.391305,0
14166,2017-05-13 06:00:00,0,0.145362,0.391305,0
14167,2017-05-13 07:00:00,0,0.145362,0.391306,0
14168,2017-05-13 08:00:00,0,0.145362,0.391307,0
14169,2017-05-13 09:00:00,0,0.145362,0.391307,0
14170,2017-05-13 10:00:00,0,0.145362,0.391306,0
14171,2017-05-13 11:00:00,0,0.145362,0.391303,0
14172,2017-05-13 12:00:00,0,0.145362,0.391297,0
14173,2017-05-13 13:00:00,0,0.145364,0.391284,0
14174,2017-05-13 14:00:00,0,0.145365,0.391266,0
14175,2017-05-13 15:00:00,0,0.145367,0.391241,0
14176,2017-05-13 16:00:00,0,0.145369,0.391213,0
14177,2017-05-13 17:00:00,0,0.145372,0.391177,0.000109
14178,2017-05-13 18:00:00,0,0.145362,0.3913,0.000513
14179,2017-05-13 19:00:00,0,0.145307,0.391975,0.000197
14180,2017-05-13 20:00:00,0,0.145288,0.39221,0.000146
14181,2017-05-13 21:00:00,0,0.145274,0.39238,0.000128
14182,2017-05-13 22:00:00,0,0.145261,0.392535,0.000091
14183,2017-05-13 23:00:00,0,0.145252,0.392642,0.000665
14184,2017-05-14 00:00:00,0,0.145176,0.393538,0.000104
14185,2017-05-14 01:00:00,0,0.145165,0.39367,0.000221
14186,2017-05-14 02:00:00,0,0.14514,0.393964,0.000479
14187,2017-05-14 03:00:00,0,0.145086,0.394593,0.000496
14188,2017-05-14 04:00:00,0,0.145034,0.39519,0.001095
14189,2017-05-14 05:00:00,0,0.144922,0.396462,0.001624
14190,2017-05-14 06:00:00,0,0.14476,0.398242,0.000836
14191,2017-05-14 07:00:00,0,0.144694,0.398942,0.000675
14192,2017-05-14 08:00:00,0,0.144652,0.399389,0.000181
14193,2017-05-14 09:00:00,0,0.14467,0.399201,0.000102
14194,2017-05-14 10:00:00,0,0.144695,0.398932,0.000002
14195,2017-05-14 11:00:00,0,0.14473,0.398562,0
14196,2017-05-14 12:00:00,0,0.144762,0.39822,0
14197,2017-05-14 13:00:00,0,0.144791,0.397906,0
14198,2017-05-14 14:00:00,0,0.144817,0.397616,0
14199,2017-05-14 15:00:00,0,0.144841,0.39735,0
14200,2017-05-14 16:00:00,0,0.144864,0.397104,0
14201,2017-05-14 17:00:00,0,0.144885,0.396872,0
14202,2017-05-14 18:00:00,0,0.144904,0.396656,0
14203,2017-05-14 19:00:00,0,0.144922,0.396455,0
14204,2017-05-14 20:00:00,0,0.144939,0.396271,0
14205,2017-05-14 21:00:00,0,0.144954,0.396101,0
14206,2017-05-14 22:00:00,0,0.144968,0.395939,0
14207,2017-05-14 23:00:00,0,0.144981,0.39579,0
14208,2017-05-15 00:00:00,0,0.144993,0.395655,0
14209,2017-05-15 01:00:00,0,0.145004,0.395536,0
14210,2017-05-15 02:00:00,0,0.145013,0.395433,0
14211,2017-05-15 03:00:00,0,0.145021,0.395341,0
14212,2017-05-15 04:00:00,0,0.145028,0.395259,0
14213,2017-05-15 05:00:00,0,0.145035,0.395184,0
14214,2017-05-15 06:00:00,0,0.145041,0.395112,0
14215,2017-05-15 07:00:00,0,0.145047,0.395046,0
14216,2017-05-15 08:00:00,0,0.145052,0.394986,0
14217,2017-05-15 09:00:00,0,0.145057,0.394929,0.00012
14218,2017-05-15 10:00:00,0,0.145048,0.39503,0
14219,2017-05-15 11:00:00,0,0.145053,0.394971,0.000067
14220,2017-05-15 12:00:00,0,0.14505,0.395004,0.000132
14221,2017-05-15 13:00:00,0,0.145041,0.395113,0.000442
14222,2017-05-15 14:00:00,0,0.144998,0.395597,0.000319
14223,2017-05-15 15:00:00,0,0.144973,0.39589,0.000072
14224,2017-05-15 16:00:00,0,0.144976,0.395852,0
14225,2017-05-15 17:00:00,0,0.144988,0.395721,0
14226,2017-05-15 18:00:00,0,0.144999,0.395589,0
14227,2017-05-15 19:00:00,0,0.145011,0.395455,0
14228,2017-05-15 20:00:00,0,0.145022,0.395326,0
14229,2017-05-15 21:00:00,0,0.145033,0.395203,0
14230,2017-05-15 22:00:00,0,0.145043,0.395089,0
14231,2017-05-15 23:00:00,0,0.145052,0.394985,0
14232,2017-05-16 00:00:00,0,0.14506,0.39489,0
14233,2017-05-16 01:00:00,0,0.145067,0.394814,0
14234,2017-05-16 02:00:00,0,0.145072,0.394751,0
14235,2017-05-16 03:00:00,0,0.145077,0.394699,0
14236,2017-05-16 04:00:00,0,0.14508,0.394659,0
14237,2017-05-16 05:00:00,0,0.145083,0.394626,0
14238,2017-05-16 06:00:00,0,0.145086,0.394597,0
14239,2017-05-16 07:00:00,0,0.145088,0.394572,0
14240,2017-05-16 08:00:00,0,0.14509,0.39455,0
14241,2017-05-16 09:00:00,0,0.145091,0.39453,0
14242,2017-05-16 10:00:00,0,0.145093,0.394511,0
14243,2017-05-16 11:00:00,0,0.145095,0.394495,0
14244,2017-05-16 12:00:00,0,0.145096,0.394477,0
14245,2017-05-16 13:00:00,0,0.145098,0.394451,0
14246,2017-05-16 14:00:00,0,0.145102,0.394407,0
14247,2017-05-16 15:00:00,0,0.145108,0.394343,0
14248,2017-05-16 16:00:00,0,0.145114,0.394263,0
14249,2017-05-16 17:00:00,0,0.145122,0.394172,0
14250,2017-05-16 18:00:00,0,0.145131,0.394074,0
14251,2017-05-16 19:00:00,0,0.14514,0.393969,0
14252,2017-05-16 20:00:00,0,0.145147,0.393883,0
14253,2017-05-16 21:00:00,0,0.145154,0.393803,0
14254,2017-05-16 22:00:00,0,0.145161,0.393721,0
14255,2017-05-16 23:00:00,0,0.145167,0.393652,0
14256,2017-05-17 00:00:00,0,0.145171,0.393603,0
14257,2017-05-17 01:00:00,0,0.145174,0.393569,0
14258,2017-05-17 02:00:00,0,0.145176,0.393538,0
14259,2017-05-17 03:00:00,0,0.145179,0.393512,0
14260,2017-05-17 04:00:00,0,0.14518,0.393489,0
14261,2017-05-17 05:00:00,0,0.145182,0.393468,0
14262,2017-05-17 06:00:00,0,0.145184,0.393451,0
14263,2017-05-17 07:00:00,0,0.145185,0.39344,0
14264,2017-05-17 08:00:00,0,0.145185,0.39343,0
14265,2017-05-17 09:00:00,0,0.145186,0.393422,0
14266,2017-05-17 10:00:00,0,0.145187,0.393417,0
14267,2017-05-17 11:00:00,0,0.145187,0.393414,0
14268,2017-05-17 12:00:00,0,0.145187,0.393412,0
14269,2017-05-17 13:00:00,0,0.145189,0.393392,0
14270,2017-05-17 14:00:00,0,0.145192,0.393349,0
14271,2017-05-17 15:00:00,0,0.145198,0.393281,0
14272,2017-05-17 16:00:00,0,0.145206,0.393186,0
14273,2017-05-17 17:00:00,0,0.145216,0.393065,0
14274,2017-05-17 18:00:00,0,0.145227,0.392932,0
14275,2017-05-17 19:00:00,0,0.145239,0.392799,0
14276,2017-05-17 20:00:00,0,0.145248,0.392691,0
14277,2017-05-17 21:00:00,0,0.145256,0.392594,0
14278,2017-05-17 22:00:00,0,0.145263,0.392502,0
14279,2017-05-17 23:00:00,0,0.145269,0.39243,0
14280,2017-05-18 00:00:00,0,0.145274,0.392377,0
14281,2017-05-18 01:00:00,0,0.145277,0.392342,0
14282,2017-05-18 02:00:00,0,0.14528,0.392305,0
14283,2017-05-18 03:00:00,0,0.145282,0.392275,0
14284,2017-05-18 04:00:00,0,0.145284,0.39225,0
14285,2017-05-18 05:00:00,0,0.145286,0.392228,0
14286,2017-05-18 06:00:00,0,0.145288,0.392206,0
14287,2017-05-18 07:00:00,0,0.145289,0.392187,0
14288,2017-05-18 08:00:00,0,0.145291,0.392172,0
14289,2017-05-18 09:00:00,0,0.145292,0.392161,0
14290,2017-05-18 10:00:00,0,0.145292,0.392154,0
14291,2017-05-18 11:00:00,0,0.145293,0.392148,0
14292,2017-05-18 12:00:00,0,0.145294,0.392138,0
14293,2017-05-18 13:00:00,0,0.145296,0.392109,0
14294,2017-05-18 14:00:00,0,0.145301,0.39205,0
14295,2017-05-18 15:00:00,0,0.145309,0.39195,0
14296,2017-05-18 16:00:00,0,0.14532,0.391816,0
14297,2017-05-18 17:00:00,0,0.145331,0.391677,0
14298,2017-05-18 18:00:00,0,0.145343,0.391541,0
14299,2017-05-18 19:00:00,0,0.145353,0.39141,0
14300,2017-05-18 20:00:00,0,0.145363,0.391288,0
14301,2017-05-18 21:00:00,0,0.145371,0.391188,0
14302,2017-05-18 22:00:00,0,0.14538,0.391076,0
14303,2017-05-18 23:00:00,0,0.145388,0.390987,0
14304,2017-05-19 00:00:00,0,0.145394,0.390905,0
14305,2017-05-19 01:00:00,0,0.1454,0.390829,0
14306,2017-05-19 02:00:00,0,0.145406,0.390753,0
14307,2017-05-19 03:00:00,0,0.145412,0.390687,0
14308,2017-05-19 04:00:00,0,0.145416,0.390635,0
14309,2017-05-19 05:00:00,0,0.145419,0.390592,0.000059
14310,2017-05-19 06:00:00,0,0.145415,0.390648,0.000109
14311,2017-05-19 07:00:00,0,0.145404,0.390788,0
14312,2017-05-19 08:00:00,0,0.145404,0.390783,0
14313,2017-05-19 09:00:00,0,0.145405,0.390778,0
14314,2017-05-19 10:00:00,0,0.145404,0.390779,0
14315,2017-05-19 11:00:00,0,0.145404,0.390781,0
14316,2017-05-19 12:00:00,0,0.145404,0.390787,0
14317,2017-05-19 13:00:00,0,0.145405,0.390778,0
14318,2017-05-19 14:00:00,0,0.145408,0.39074,0
14319,2017-05-19 15:00:00,0,0.145417,0.390626,0
14320,2017-05-19 16:00:00,0,0.145428,0.390491,0
14321,2017-05-19 17:00:00,0,0.145439,0.390345,0
14322,2017-05-19 18:00:00,0,0.145451,0.390198,0
14323,2017-05-19 19:00:00,0,0.145462,0.390063,0
14324,2017-05-19 20:00:00,0,0.14547,0.389959,0
14325,2017-05-19 21:00:00,0,0.145478,0.389861,0
14326,2017-05-19 22:00:00,0,0.145485,0.389769,0
14327,2017-05-19 23:00:00,0,0.14549,0.389701,0
14328,2017-05-20 00:00:00,0,0.145494,0.389656,0
14329,2017-05-20 01:00:00,0,0.145496,0.389627,0
14330,2017-05-20 02:00:00,0,0.1455,0.389586,0
14331,2017-05-20 03:00:00,0,0.145503,0.389537,0
14332,2017-05-20 04:00:00,0,0.145507,0.389486,0
14333,2017-05-20 05:00:00,0,0.145511,0.389438,0
14334,2017-05-20 06:00:00,0,0.145515,0.389388,0
14335,2017-05-20 07:00:00,0,0.145519,0.389343,0
14336,2017-05-20 08:00:00,0,0.145522,0.389302,0
14337,2017-05-20 09:00:00,0,0.145524,0.38927,0
14338,2017-05-20 10:00:00,0,0.145526,0.389245,0
14339,2017-05-20 11:00:00,0,0.145529,0.389215,0
14340,2017-05-20 12:00:00,0,0.145532,0.389175,0
14341,2017-05-20 13:00:00,0,0.145537,0.389114,0
14342,2017-05-20 14:00:00,0,0.145543,0.389039,0
14343,2017-05-20 15:00:00,0,0.145549,0.388957,0
14344,2017-05-20 16:00:00,0,0.145556,0.388861,0
14345,2017-05-20 17:00:00,0,0.145564,0.388769,0
14346,2017-05-20 18:00:00,0,0.145569,0.388704,0
14347,2017-05-20 19:00:00,0,0.145571,0.388668,0
14348,2017-05-20 20:00:00,0,0.145572,0.388654,0
14349,2017-05-20 21:00:00,0,0.145574,0.388639,0
14350,2017-05-20 22:00:00,0,0.145575,0.388626,0
14351,2017-05-20 23:00:00,0,0.145575,0.388615,0
14352,2017-05-21 00:00:00,0,0.145576,0.388604,0
14353,2017-05-21 01:00:00,0,0.145577,0.388594,0
14354,2017-05-21 02:00:00,0,0.145578,0.388588,0
14355,2017-05-21 03:00:00,0,0.145578,0.388585,0
14356,2017-05-21 04:00:00,0,0.145578,0.38858,0
14357,2017-05-21 05:00:00,0,0.145578,0.388578,0
14358,2017-05-21 06:00:00,0,0.145579,0.388575,0
14359,2017-05-21 07:00:00,0,0.145579,0.388573,0
14360,2017-05-21 08:00:00,0,0.145579,0.388573,0
14361,2017-05-21 09:00:00,0,0.145579,0.388573,0
14362,2017-05-21 10:00:00,0,0.145579,0.388573,0
14363,2017-05-21 11:00:00,0,0.145579,0.388572,0
14364,2017-05-21 12:00:00,0,0.145579,0.388572,0
14365,2017-05-21 13:00:00,0,0.145579,0.388565,0
14366,2017-05-21 14:00:00,0,0.145581,0.388545,0
14367,2017-05-21 15:00:00,0,0.145584,0.38851,0
14368,2017-05-21 16:00:00,0,0.145587,0.388465,0
14369,2017-05-21 17:00:00,0,0.145591,0.388416,0
14370,2017-05-21 18:00:00,0,0.145594,0.38837,0
14371,2017-05-21 19:00:00,0,0.145597,0.388335,0
14372,2017-05-21 20:00:00,0,0.145598,0.388321,0
14373,2017-05-21 21:00:00,0,0.1456,0.388303,0
14374,2017-05-21 22:00:00,0,0.145602,0.38827,0
14375,2017-05-21 23:00:00,0,0.145604,0.38825,0
14376,2017-05-22 00:00:00,0,0.145605,0.388233,0
14377,2017-05-22 01:00:00,0,0.145606,0.388217,0
14378,2017-05-22 02:00:00,0,0.145607,0.388203,0
14379,2017-05-22 03:00:00,0,0.145608,0.38819,0
14380,2017-05-22 04:00:00,0,0.14561,0.388171,0
14381,2017-05-22 05:00:00,0,0.145611,0.388157,0
14382,2017-05-22 06:00:00,0,0.145611,0.388149,0
